,Sensor_id,EMG,qw,qx,qy,qz
2022-02-26 14:01:19.278012,5,5.2173786e-05,,,,
2022-02-26 14:01:19.278512,5,4.3485237e-05,,,,
2022-02-26 14:01:19.279012,5,4.5546745e-05,,,,
2022-02-26 14:01:19.279512,5,5.1932704e-05,,,,
2022-02-26 14:01:19.280012,5,5.1609266e-05,,,,
2022-02-26 14:01:19.280512,5,3.7497637e-05,,,,
2022-02-26 14:01:19.281012,5,7.803432e-06,,,,
2022-02-26 14:01:19.281512,5,-4.266719e-05,,,,
2022-02-26 14:01:19.282012,5,-0.000107519976,,,,
2022-02-26 14:01:19.282512,5,-0.00015350885,,,,
2022-02-26 14:01:19.283012,5,-0.00015647899,,,,
2022-02-26 14:01:19.283512,5,-0.00012835058,,,,
2022-02-26 14:01:19.284012,5,-9.47793e-05,,,,
2022-02-26 14:01:19.284512,5,-7.6519966e-05,,,,
2022-02-26 14:01:19.285012,5,-7.8528006e-05,,,,
2022-02-26 14:01:19.285512,5,-8.735148e-05,,,,
2022-02-26 14:01:19.286012,5,-8.9979105e-05,,,,
2022-02-26 14:01:19.286512,5,-8.4114916e-05,,,,
2022-02-26 14:01:19.287012,5,-7.1958006e-05,,,,
2022-02-26 14:01:19.287512,5,-5.7006586e-05,,,,
2022-02-26 14:01:19.288012,5,-4.341546e-05,,,,
2022-02-26 14:01:19.288512,5,-2.8936323e-05,,,,
2022-02-26 14:01:19.289012,5,-6.81911e-06,,,,
2022-02-26 14:01:19.289512,5,1.9231917e-05,,,,
2022-02-26 14:01:19.290012,5,3.828445e-05,,,,
2022-02-26 14:01:19.290512,5,4.888992e-05,,,,
2022-02-26 14:01:19.291012,5,5.748606e-05,,,,
2022-02-26 14:01:19.291512,5,6.834338e-05,,,,
2022-02-26 14:01:19.292012,5,8.392012e-05,,,,
2022-02-26 14:01:19.292512,5,0.00010682065,,,,
2022-02-26 14:01:19.293012,5,0.00013475234,,,,
2022-02-26 14:01:19.293512,5,0.00016014486,,,,
2022-02-26 14:01:19.294012,5,0.00017982509,,,,
2022-02-26 14:01:19.294512,5,0.0001964637,,,,
2022-02-26 14:01:19.295012,5,0.00021060827,,,,
2022-02-26 14:01:19.295512,5,0.00021945407,,,,
2022-02-26 14:01:19.296012,5,0.00021979529,,,,
2022-02-26 14:01:19.296512,5,0.00021040373,,,,
2022-02-26 14:01:19.297012,5,0.00019385114,,,,
2022-02-26 14:01:19.297512,5,0.00017574716,,,,
2022-02-26 14:01:19.298012,5,0.00016175135,,,,
2022-02-26 14:01:19.298512,5,0.00015222307,,,,
2022-02-26 14:01:19.299012,5,0.00013885299,,,,
2022-02-26 14:01:19.299512,5,0.000108910455,,,,
2022-02-26 14:01:19.300012,5,6.333566e-05,,,,
2022-02-26 14:01:19.300512,5,2.6027568e-05,,,,
2022-02-26 14:01:19.301012,5,1.5587295e-05,,,,
2022-02-26 14:01:19.301512,5,2.6268295e-05,,,,
2022-02-26 14:01:19.302012,5,4.4578177e-05,,,,
2022-02-26 14:01:19.302512,5,6.259478e-05,,,,
2022-02-26 14:01:19.303012,5,8.411215e-05,,,,
2022-02-26 14:01:19.303512,5,0.00011579078,,,,
2022-02-26 14:01:19.304012,5,0.00014682193,,,,
2022-02-26 14:01:19.304512,5,0.00016046248,,,,
2022-02-26 14:01:19.305012,5,0.0001551908,,,,
2022-02-26 14:01:19.305512,5,0.00014074838,,,,
2022-02-26 14:01:19.306012,5,0.00012853481,,,,
2022-02-26 14:01:19.306512,5,0.00012356017,,,,
2022-02-26 14:01:19.307012,5,0.00012233695,,,,
2022-02-26 14:01:19.307512,5,0.00012014415,,,,
2022-02-26 14:01:19.308012,5,0.000112355396,,,,
2022-02-26 14:01:19.308512,5,9.259736e-05,,,,
2022-02-26 14:01:19.309012,5,6.384305e-05,,,,
2022-02-26 14:01:19.309512,5,4.496608e-05,,,,
2022-02-26 14:01:19.310012,5,4.857668e-05,,,,
2022-02-26 14:01:19.310512,5,6.597378e-05,,,,
2022-02-26 14:01:19.311012,5,8.091321e-05,,,,
2022-02-26 14:01:19.311512,5,8.092221e-05,,,,
2022-02-26 14:01:19.312012,5,6.343088e-05,,,,
2022-02-26 14:01:19.312512,5,3.7707985e-05,,,,
2022-02-26 14:01:19.313012,5,1.4047283e-05,,,,
2022-02-26 14:01:19.313512,5,-1.9863608e-06,,,,
2022-02-26 14:01:19.314012,5,-5.5671885e-06,,,,
2022-02-26 14:01:19.314512,5,3.5107055e-06,,,,
2022-02-26 14:01:19.315012,5,1.7136488e-05,,,,
2022-02-26 14:01:19.315512,5,2.9052851e-05,,,,
2022-02-26 14:01:19.316012,5,3.898684e-05,,,,
2022-02-26 14:01:19.316512,5,4.57999e-05,,,,
2022-02-26 14:01:19.317012,5,4.8797294e-05,,,,
2022-02-26 14:01:19.317512,5,5.1922474e-05,,,,
2022-02-26 14:01:19.318012,5,6.16473e-05,,,,
2022-02-26 14:01:19.318512,5,8.354702e-05,,,,
2022-02-26 14:01:19.319012,5,0.00011233964,,,,
2022-02-26 14:01:19.319512,5,0.00012956072,,,,
2022-02-26 14:01:19.320012,5,0.00012689155,,,,
2022-02-26 14:01:19.320512,5,0.000113441114,,,,
2022-02-26 14:01:19.321012,5,9.373516e-05,,,,
2022-02-26 14:01:19.321512,5,6.922308e-05,,,,
2022-02-26 14:01:19.322012,5,5.4331915e-05,,,,
2022-02-26 14:01:19.322512,5,6.0517737e-05,,,,
2022-02-26 14:01:19.323012,5,7.913404e-05,,,,
2022-02-26 14:01:19.323512,5,9.4566196e-05,,,,
2022-02-26 14:01:19.324012,5,9.7153774e-05,,,,
2022-02-26 14:01:19.324512,5,8.764285e-05,,,,
2022-02-26 14:01:19.325012,5,7.483131e-05,,,,
2022-02-26 14:01:19.325512,5,6.109614e-05,,,,
2022-02-26 14:01:19.326012,5,4.3576085e-05,,,,
2022-02-26 14:01:19.326512,5,2.8067803e-05,,,,
2022-02-26 14:01:19.327012,5,2.351178e-05,,,,
2022-02-26 14:01:19.327512,5,3.1290834e-05,,,,
2022-02-26 14:01:19.328012,5,4.496657e-05,,,,
2022-02-26 14:01:19.328512,5,5.4844095e-05,,,,
2022-02-26 14:01:19.329012,5,6.0039285e-05,,,,
2022-02-26 14:01:19.329512,5,6.810921e-05,,,,
2022-02-26 14:01:19.330012,5,7.7229015e-05,,,,
2022-02-26 14:01:19.330512,5,7.45846e-05,,,,
2022-02-26 14:01:19.331012,5,4.9606984e-05,,,,
2022-02-26 14:01:19.331512,5,1.0010032e-05,,,,
2022-02-26 14:01:19.332012,5,-1.3925991e-05,,,,
2022-02-26 14:01:19.332512,5,-3.1555264e-06,,,,
2022-02-26 14:01:19.333012,5,2.9282643e-05,,,,
2022-02-26 14:01:19.333512,5,6.341824e-05,,,,
2022-02-26 14:01:19.334012,5,8.798863e-05,,,,
2022-02-26 14:01:19.334512,5,0.00010064805,,,,
2022-02-26 14:01:19.335012,5,0.00010757025,,,,
2022-02-26 14:01:19.335512,5,0.00011317121,,,,
2022-02-26 14:01:19.336012,5,0.00011677299,,,,
2022-02-26 14:01:19.336512,5,0.00011820138,,,,
2022-02-26 14:01:19.337012,5,0.00011543669,,,,
2022-02-26 14:01:19.337512,5,0.000102545455,,,,
2022-02-26 14:01:19.338012,5,7.86099e-05,,,,
2022-02-26 14:01:19.338512,5,5.191938e-05,,,,
2022-02-26 14:01:19.339012,5,3.108959e-05,,,,
2022-02-26 14:01:19.339512,5,2.00625e-05,,,,
2022-02-26 14:01:19.340012,5,2.0577925e-05,,,,
2022-02-26 14:01:19.340512,5,2.9959918e-05,,,,
2022-02-26 14:01:19.341012,5,3.9730778e-05,,,,
2022-02-26 14:01:19.341512,5,4.438841e-05,,,,
2022-02-26 14:01:19.342012,5,4.5743895e-05,,,,
2022-02-26 14:01:19.342512,5,4.6476976e-05,,,,
2022-02-26 14:01:19.343012,5,4.808297e-05,,,,
2022-02-26 14:01:19.343512,5,5.3235523e-05,,,,
2022-02-26 14:01:19.344012,5,6.3445725e-05,,,,
2022-02-26 14:01:19.344512,5,7.6503806e-05,,,,
2022-02-26 14:01:19.345012,5,9.040114e-05,,,,
2022-02-26 14:01:19.345512,5,0.00010727544,,,,
2022-02-26 14:01:19.346012,5,0.0001297086,,,,
2022-02-26 14:01:19.346512,5,0.0001569675,,,,
2022-02-26 14:01:19.347012,5,0.00018639794,,,,
2022-02-26 14:01:19.347512,5,0.00021401982,,,,
2022-02-26 14:01:19.348012,5,0.00023490815,,,,
2022-02-26 14:01:19.348512,5,0.0002461067,,,,
2022-02-26 14:01:19.349012,5,0.0002481298,,,,
2022-02-26 14:01:19.349512,5,0.00024334651,,,,
2022-02-26 14:01:19.350012,5,0.00023379328,,,,
2022-02-26 14:01:19.350512,5,0.00022132204,,,,
2022-02-26 14:01:19.351012,5,0.00020730858,,,,
2022-02-26 14:01:19.351512,5,0.00018797381,,,,
2022-02-26 14:01:19.352012,5,0.00015443728,,,,
2022-02-26 14:01:19.352512,5,0.0001013273,,,,
2022-02-26 14:01:19.353012,5,4.002405e-05,,,,
2022-02-26 14:01:19.353512,5,-1.3387332e-05,,,,
2022-02-26 14:01:19.354012,5,-6.663025e-05,,,,
2022-02-26 14:01:19.354512,5,-0.00010825789,,,,
2022-02-26 14:01:19.355012,5,-9.463613e-05,,,,
2022-02-26 14:01:19.355512,5,-4.0767205e-05,,,,
2022-02-26 14:01:19.356012,5,-1.7587413e-06,,,,
2022-02-26 14:01:19.356512,5,1.6692968e-05,,,,
2022-02-26 14:01:19.357012,5,3.2405176e-05,,,,
2022-02-26 14:01:19.357512,5,4.6211615e-05,,,,
2022-02-26 14:01:19.358012,5,5.9876445e-05,,,,
2022-02-26 14:01:19.358512,5,7.9042526e-05,,,,
2022-02-26 14:01:19.359012,5,9.816618e-05,,,,
2022-02-26 14:01:19.359512,5,0.00010922313,,,,
2022-02-26 14:01:19.360012,5,0.00011283288,,,,
2022-02-26 14:01:19.360512,5,0.00010788021,,,,
2022-02-26 14:01:19.361012,5,8.544023e-05,,,,
2022-02-26 14:01:19.361512,5,3.663632e-05,,,,
2022-02-26 14:01:19.362012,5,-3.2954347e-05,,,,
2022-02-26 14:01:19.362512,5,-9.719419e-05,,,,
2022-02-26 14:01:19.363012,5,-0.00013587448,,,,
2022-02-26 14:01:19.363512,5,-0.00015492467,,,,
2022-02-26 14:01:19.364012,5,-0.0001600258,,,,
2022-02-26 14:01:19.364512,5,-0.00014016031,,,,
2022-02-26 14:01:19.365012,5,-9.3316165e-05,,,,
2022-02-26 14:01:19.365512,5,-3.9176062e-05,,,,
2022-02-26 14:01:19.366012,5,1.066934e-06,,,,
2022-02-26 14:01:19.366512,5,2.142985e-05,,,,
2022-02-26 14:01:19.367012,5,3.0496534e-05,,,,
2022-02-26 14:01:19.367512,5,3.8541188e-05,,,,
2022-02-26 14:01:19.368012,5,4.684201e-05,,,,
2022-02-26 14:01:19.368512,5,5.6248664e-05,,,,
2022-02-26 14:01:19.369012,5,7.369399e-05,,,,
2022-02-26 14:01:19.369512,5,9.7804645e-05,,,,
2022-02-26 14:01:19.370012,5,0.000116889845,,,,
2022-02-26 14:01:19.370512,5,0.00012934735,,,,
2022-02-26 14:01:19.371012,5,0.000144195,,,,
2022-02-26 14:01:19.371512,5,0.00016356625,,,,
2022-02-26 14:01:19.372012,5,0.0001813132,,,,
2022-02-26 14:01:19.372512,5,0.00019108433,,,,
2022-02-26 14:01:19.373012,5,0.00019209969,,,,
2022-02-26 14:01:19.373512,5,0.00019026942,,,,
2022-02-26 14:01:19.374012,5,0.00019155917,,,,
2022-02-26 14:01:19.374512,5,0.0001975895,,,,
2022-02-26 14:01:19.375012,5,0.00020594729,,,,
2022-02-26 14:01:19.375512,5,0.000212801,,,,
2022-02-26 14:01:19.376012,5,0.00021794374,,,,
2022-02-26 14:01:19.376512,5,0.0002230451,,,,
2022-02-26 14:01:19.377012,5,0.00022616745,,,,
2022-02-26 14:01:19.377512,5,0.00022356566,,,,
2022-02-26 14:01:19.378012,5,0.00021327099,,,,
2022-02-26 14:01:19.378512,5,0.00019572278,,,,
2022-02-26 14:01:19.379012,5,0.00017533336,,,,
2022-02-26 14:01:19.379512,5,0.00016054123,,,,
2022-02-26 14:01:19.380012,5,0.00015370625,,,,
2022-02-26 14:01:19.380512,5,0.00014206798,,,,
2022-02-26 14:01:19.381012,5,0.00011408158,,,,
2022-02-26 14:01:19.381512,5,7.6825534e-05,,,,
2022-02-26 14:01:19.382012,5,4.6503104e-05,,,,
2022-02-26 14:01:19.382512,5,3.4509663e-05,,,,
2022-02-26 14:01:19.383012,5,3.6889116e-05,,,,
2022-02-26 14:01:19.383512,5,3.4023506e-05,,,,
2022-02-26 14:01:19.384012,5,1.0287432e-05,,,,
2022-02-26 14:01:19.384512,5,-3.0355139e-05,,,,
2022-02-26 14:01:19.385012,5,-6.782978e-05,,,,
2022-02-26 14:01:19.385512,5,-8.4638974e-05,,,,
2022-02-26 14:01:19.386012,5,-7.851549e-05,,,,
2022-02-26 14:01:19.386512,5,-5.816905e-05,,,,
2022-02-26 14:01:19.387012,5,-3.5518166e-05,,,,
2022-02-26 14:01:19.387512,5,-1.4603461e-05,,,,
2022-02-26 14:01:19.388012,5,8.44673e-06,,,,
2022-02-26 14:01:19.388512,5,3.1248543e-05,,,,
2022-02-26 14:01:19.389012,5,4.731762e-05,,,,
2022-02-26 14:01:19.389512,5,5.7614994e-05,,,,
2022-02-26 14:01:19.390012,5,6.87204e-05,,,,
2022-02-26 14:01:19.390512,5,8.603359e-05,,,,
2022-02-26 14:01:19.391012,5,0.00010713511,,,,
2022-02-26 14:01:19.391512,5,0.000121736586,,,,
2022-02-26 14:01:19.392012,5,0.00012638581,,,,
2022-02-26 14:01:19.392512,5,0.00012869223,,,,
2022-02-26 14:01:19.393012,5,0.00013340001,,,,
2022-02-26 14:01:19.393512,5,0.0001347136,,,,
2022-02-26 14:01:19.394012,5,0.00011951483,,,,
2022-02-26 14:01:19.394512,5,8.474066e-05,,,,
2022-02-26 14:01:19.395012,5,4.86984e-05,,,,
2022-02-26 14:01:19.395512,5,2.7357248e-05,,,,
2022-02-26 14:01:19.396012,5,1.8766706e-05,,,,
2022-02-26 14:01:19.396512,5,1.965448e-05,,,,
2022-02-26 14:01:19.397012,5,2.9708008e-05,,,,
2022-02-26 14:01:19.397512,5,4.126756e-05,,,,
2022-02-26 14:01:19.398012,5,4.5270168e-05,,,,
2022-02-26 14:01:19.398512,5,4.3016582e-05,,,,
2022-02-26 14:01:19.399012,5,4.466803e-05,,,,
2022-02-26 14:01:19.399512,5,6.091234e-05,,,,
2022-02-26 14:01:19.400012,5,8.782401e-05,,,,
2022-02-26 14:01:19.400512,5,0.00010508417,,,,
2022-02-26 14:01:19.401012,5,0.00010681991,,,,
2022-02-26 14:01:19.401512,5,0.00010964272,,,,
2022-02-26 14:01:19.402012,5,0.00012254284,,,,
2022-02-26 14:01:19.402512,5,0.000138063,,,,
2022-02-26 14:01:19.403012,5,0.00014607208,,,,
