,Sensor_id,EMG,qw,qx,qy,qz
2022-02-26 14:00:08.872706,5,8.466279e-05,,,,
2022-02-26 14:00:08.873206,5,6.466132e-05,,,,
2022-02-26 14:00:08.873706,5,2.7343449e-05,,,,
2022-02-26 14:00:08.874206,5,-1.291794e-05,,,,
2022-02-26 14:00:08.874706,5,-3.559294e-05,,,,
2022-02-26 14:00:08.875206,5,-2.4714129e-05,,,,
2022-02-26 14:00:08.875706,5,1.5737725e-05,,,,
2022-02-26 14:00:08.876206,5,6.297473e-05,,,,
2022-02-26 14:00:08.876706,5,9.606812e-05,,,,
2022-02-26 14:00:08.877206,5,0.000109509245,,,,
2022-02-26 14:00:08.877706,5,0.00011298964,,,,
2022-02-26 14:00:08.878206,5,0.00012305014,,,,
2022-02-26 14:00:08.878706,5,0.00013932186,,,,
2022-02-26 14:00:08.879206,5,0.00014262526,,,,
2022-02-26 14:00:08.879706,5,0.0001258572,,,,
2022-02-26 14:00:08.880206,5,9.70433e-05,,,,
2022-02-26 14:00:08.880706,5,5.7728033e-05,,,,
2022-02-26 14:00:08.881206,5,7.534043e-06,,,,
2022-02-26 14:00:08.881706,5,-4.1203803e-05,,,,
2022-02-26 14:00:08.882206,5,-6.466621e-05,,,,
2022-02-26 14:00:08.882706,5,-4.069298e-05,,,,
2022-02-26 14:00:08.883206,5,1.9154611e-05,,,,
2022-02-26 14:00:08.883706,5,6.757888e-05,,,,
2022-02-26 14:00:08.884206,5,7.632776e-05,,,,
2022-02-26 14:00:08.884706,5,5.658889e-05,,,,
2022-02-26 14:00:08.885206,5,2.7362488e-05,,,,
2022-02-26 14:00:08.885706,5,2.4650412e-06,,,,
2022-02-26 14:00:08.886206,5,-4.3494297e-06,,,,
2022-02-26 14:00:08.886706,5,1.1156231e-05,,,,
2022-02-26 14:00:08.887206,5,3.7335594e-05,,,,
2022-02-26 14:00:08.887706,5,5.988959e-05,,,,
2022-02-26 14:00:08.888206,5,7.0675684e-05,,,,
2022-02-26 14:00:08.888706,5,6.883323e-05,,,,
2022-02-26 14:00:08.889206,5,6.181105e-05,,,,
2022-02-26 14:00:08.889706,5,5.8608883e-05,,,,
2022-02-26 14:00:08.890206,5,6.292064e-05,,,,
2022-02-26 14:00:08.890706,5,7.3958276e-05,,,,
2022-02-26 14:00:08.891206,5,8.619475e-05,,,,
2022-02-26 14:00:08.891706,5,9.081308e-05,,,,
2022-02-26 14:00:08.892206,5,8.8838875e-05,,,,
2022-02-26 14:00:08.892706,5,9.024456e-05,,,,
2022-02-26 14:00:08.893206,5,9.20815e-05,,,,
2022-02-26 14:00:08.893706,5,8.866636e-05,,,,
2022-02-26 14:00:08.894206,5,9.935181e-05,,,,
2022-02-26 14:00:08.894706,5,0.00014109346,,,,
2022-02-26 14:00:08.895206,5,0.0001953003,,,,
2022-02-26 14:00:08.895706,5,0.00023692462,,,,
2022-02-26 14:00:08.896206,5,0.00025845075,,,,
2022-02-26 14:00:08.896706,5,0.00025586263,,,,
2022-02-26 14:00:08.897206,5,0.00022430957,,,,
2022-02-26 14:00:08.897706,5,0.00016525635,,,,
2022-02-26 14:00:08.898206,5,8.967725e-05,,,,
2022-02-26 14:00:08.898706,5,1.5012283e-05,,,,
2022-02-26 14:00:08.899206,5,-3.7258113e-05,,,,
2022-02-26 14:00:08.899706,5,-4.156724e-05,,,,
2022-02-26 14:00:08.900206,5,2.457169e-06,,,,
2022-02-26 14:00:08.900706,5,5.353824e-05,,,,
2022-02-26 14:00:08.901206,5,7.555368e-05,,,,
2022-02-26 14:00:08.901706,5,6.7515124e-05,,,,
2022-02-26 14:00:08.902206,5,4.999949e-05,,,,
2022-02-26 14:00:08.902706,5,4.694306e-05,,,,
2022-02-26 14:00:08.903206,5,6.376753e-05,,,,
2022-02-26 14:00:08.903706,5,8.5574065e-05,,,,
2022-02-26 14:00:08.904206,5,9.744985e-05,,,,
2022-02-26 14:00:08.904706,5,0.00010310214,,,,
2022-02-26 14:00:08.905206,5,0.000119239645,,,,
2022-02-26 14:00:08.905706,5,0.00013936641,,,,
2022-02-26 14:00:08.906206,5,0.00013035822,,,,
2022-02-26 14:00:08.906706,5,7.515266e-05,,,,
2022-02-26 14:00:08.907206,5,-5.68232e-06,,,,
2022-02-26 14:00:08.907706,5,-6.974208e-05,,,,
2022-02-26 14:00:08.908206,5,-8.3280254e-05,,,,
2022-02-26 14:00:08.908706,5,-3.7353915e-05,,,,
2022-02-26 14:00:08.909206,5,4.4224198e-05,,,,
2022-02-26 14:00:08.909706,5,0.00010997476,,,,
2022-02-26 14:00:08.910206,5,0.00013341873,,,,
2022-02-26 14:00:08.910706,5,0.00013059183,,,,
2022-02-26 14:00:08.911206,5,0.00011288933,,,,
2022-02-26 14:00:08.911706,5,8.366335e-05,,,,
2022-02-26 14:00:08.912206,5,6.128901e-05,,,,
2022-02-26 14:00:08.912706,5,5.4913475e-05,,,,
2022-02-26 14:00:08.913206,5,4.854954e-05,,,,
2022-02-26 14:00:08.913706,5,3.195043e-05,,,,
2022-02-26 14:00:08.914206,5,1.3052433e-05,,,,
2022-02-26 14:00:08.914706,5,2.4936382e-06,,,,
2022-02-26 14:00:08.915206,5,7.6131196e-06,,,,
2022-02-26 14:00:08.915706,5,2.5561072e-05,,,,
2022-02-26 14:00:08.916206,5,4.174619e-05,,,,
2022-02-26 14:00:08.916706,5,4.4669177e-05,,,,
2022-02-26 14:00:08.917206,5,3.7415153e-05,,,,
2022-02-26 14:00:08.917706,5,3.4817636e-05,,,,
2022-02-26 14:00:08.918206,5,5.0852133e-05,,,,
2022-02-26 14:00:08.918706,5,8.930742e-05,,,,
2022-02-26 14:00:08.919206,5,0.00013706437,,,,
2022-02-26 14:00:08.919706,5,0.0001678748,,,,
2022-02-26 14:00:08.920206,5,0.00016776817,,,,
2022-02-26 14:00:08.920706,5,0.00014803409,,,,
2022-02-26 14:00:08.921206,5,0.0001299955,,,,
2022-02-26 14:00:08.921706,5,0.00012699317,,,,
2022-02-26 14:00:08.922206,5,0.00013895569,,,,
2022-02-26 14:00:08.922706,5,0.00015163474,,,,
2022-02-26 14:00:08.923206,5,0.00013998558,,,,
2022-02-26 14:00:08.923706,5,9.0139496e-05,,,,
2022-02-26 14:00:08.924206,5,2.0689598e-05,,,,
2022-02-26 14:00:08.924706,5,-2.1645981e-05,,,,
2022-02-26 14:00:08.925206,5,-2.0312216e-06,,,,
2022-02-26 14:00:08.925706,5,6.246941e-05,,,,
2022-02-26 14:00:08.926206,5,0.00012725145,,,,
2022-02-26 14:00:08.926706,5,0.00016580273,,,,
2022-02-26 14:00:08.927206,5,0.00017782529,,,,
2022-02-26 14:00:08.927706,5,0.00017619545,,,,
2022-02-26 14:00:08.928206,5,0.00016943511,,,,
2022-02-26 14:00:08.928706,5,0.00016018016,,,,
2022-02-26 14:00:08.929206,5,0.0001539207,,,,
2022-02-26 14:00:08.929706,5,0.00014634762,,,,
2022-02-26 14:00:08.930206,5,0.000111760244,,,,
2022-02-26 14:00:08.930706,5,4.1381336e-05,,,,
2022-02-26 14:00:08.931206,5,-2.574272e-05,,,,
2022-02-26 14:00:08.931706,5,-4.8730806e-05,,,,
2022-02-26 14:00:08.932206,5,-2.4771114e-05,,,,
2022-02-26 14:00:08.932706,5,1.8699526e-05,,,,
2022-02-26 14:00:08.933206,5,4.3248037e-05,,,,
2022-02-26 14:00:08.933706,5,3.6669888e-05,,,,
2022-02-26 14:00:08.934206,5,1.8536688e-05,,,,
2022-02-26 14:00:08.934706,5,1.4964926e-06,,,,
2022-02-26 14:00:08.935206,5,-1.5786552e-05,,,,
2022-02-26 14:00:08.935706,5,-3.0457177e-05,,,,
2022-02-26 14:00:08.936206,5,-3.48136e-05,,,,
2022-02-26 14:00:08.936706,5,-2.3728537e-05,,,,
2022-02-26 14:00:08.937206,5,-6.8603856e-07,,,,
2022-02-26 14:00:08.937706,5,2.2691343e-05,,,,
2022-02-26 14:00:08.938206,5,3.8276645e-05,,,,
2022-02-26 14:00:08.938706,5,4.7457714e-05,,,,
2022-02-26 14:00:08.939206,5,5.5708195e-05,,,,
2022-02-26 14:00:08.939706,5,6.9651505e-05,,,,
2022-02-26 14:00:08.940206,5,9.689986e-05,,,,
2022-02-26 14:00:08.940706,5,0.00013707213,,,,
2022-02-26 14:00:08.941206,5,0.00017561058,,,,
2022-02-26 14:00:08.941706,5,0.00019441609,,,,
2022-02-26 14:00:08.942206,5,0.00018857597,,,,
2022-02-26 14:00:08.942706,5,0.00017841227,,,,
2022-02-26 14:00:08.943206,5,0.00018351854,,,,
2022-02-26 14:00:08.943706,5,0.00018157638,,,,
2022-02-26 14:00:08.944206,5,0.00013915573,,,,
2022-02-26 14:00:08.944706,5,6.0588583e-05,,,,
2022-02-26 14:00:08.945206,5,-2.0516492e-05,,,,
2022-02-26 14:00:08.945706,5,-6.6153596e-05,,,,
2022-02-26 14:00:08.946206,5,-6.4776934e-05,,,,
2022-02-26 14:00:08.946706,5,-4.221876e-05,,,,
2022-02-26 14:00:08.947206,5,-2.9528377e-05,,,,
2022-02-26 14:00:08.947706,5,-3.794464e-05,,,,
2022-02-26 14:00:08.948206,5,-5.7161647e-05,,,,
2022-02-26 14:00:08.948706,5,-6.314359e-05,,,,
2022-02-26 14:00:08.949206,5,-3.3583852e-05,,,,
2022-02-26 14:00:08.949706,5,1.8732322e-05,,,,
2022-02-26 14:00:08.950206,5,4.2902386e-05,,,,
2022-02-26 14:00:08.950706,5,2.0342499e-05,,,,
2022-02-26 14:00:08.951206,5,-8.673973e-06,,,,
2022-02-26 14:00:08.951706,5,-2.458634e-06,,,,
2022-02-26 14:00:08.952206,5,4.2342155e-05,,,,
2022-02-26 14:00:08.952706,5,9.1834954e-05,,,,
2022-02-26 14:00:08.953206,5,0.000114295544,,,,
2022-02-26 14:00:08.953706,5,0.0001152709,,,,
2022-02-26 14:00:08.954206,5,0.000110674206,,,,
2022-02-26 14:00:08.954706,5,0.000101017,,,,
2022-02-26 14:00:08.955206,5,8.879808e-05,,,,
2022-02-26 14:00:08.955706,5,8.414155e-05,,,,
2022-02-26 14:00:08.956206,5,8.603986e-05,,,,
2022-02-26 14:00:08.956706,5,8.439895e-05,,,,
2022-02-26 14:00:08.957206,5,7.9544836e-05,,,,
2022-02-26 14:00:08.957706,5,8.256527e-05,,,,
2022-02-26 14:00:08.958206,5,0.00010383869,,,,
2022-02-26 14:00:08.958706,5,0.00013990352,,,,
2022-02-26 14:00:08.959206,5,0.00017343056,,,,
2022-02-26 14:00:08.959706,5,0.00020096332,,,,
2022-02-26 14:00:08.960206,5,0.00023453277,,,,
2022-02-26 14:00:08.960706,5,0.0002679789,,,,
2022-02-26 14:00:08.961206,5,0.00027907552,,,,
2022-02-26 14:00:08.961706,5,0.0002578477,,,,
2022-02-26 14:00:08.962206,5,0.00021177149,,,,
2022-02-26 14:00:08.962706,5,0.00015683034,,,,
2022-02-26 14:00:08.963206,5,0.00011601946,,,,
2022-02-26 14:00:08.963706,5,0.00011304343,,,,
2022-02-26 14:00:08.964206,5,0.00013876916,,,,
2022-02-26 14:00:08.964706,5,0.00014964264,,,,
2022-02-26 14:00:08.965206,5,0.00012539141,,,,
2022-02-26 14:00:08.965706,5,8.293326e-05,,,,
2022-02-26 14:00:08.966206,5,3.7029822e-05,,,,
2022-02-26 14:00:08.966706,5,-7.747082e-06,,,,
2022-02-26 14:00:08.967206,5,-4.34485e-05,,,,
2022-02-26 14:00:08.967706,5,-6.2517145e-05,,,,
2022-02-26 14:00:08.968206,5,-6.647947e-05,,,,
2022-02-26 14:00:08.968706,5,-6.9352194e-05,,,,
2022-02-26 14:00:08.969206,5,-8.581548e-05,,,,
2022-02-26 14:00:08.969706,5,-0.00010426646,,,,
2022-02-26 14:00:08.970206,5,-9.357335e-05,,,,
2022-02-26 14:00:08.970706,5,-3.893292e-05,,,,
2022-02-26 14:00:08.971206,5,4.005445e-05,,,,
2022-02-26 14:00:08.971706,5,9.936424e-05,,,,
2022-02-26 14:00:08.972206,5,0.00011460729,,,,
2022-02-26 14:00:08.972706,5,9.9039244e-05,,,,
2022-02-26 14:00:08.973206,5,6.506995e-05,,,,
2022-02-26 14:00:08.973706,5,1.387911e-05,,,,
2022-02-26 14:00:08.974206,5,-4.4124085e-05,,,,
2022-02-26 14:00:08.974706,5,-8.947115e-05,,,,
2022-02-26 14:00:08.975206,5,-0.00010278381,,,,
2022-02-26 14:00:08.975706,5,-7.835772e-05,,,,
2022-02-26 14:00:08.976206,5,-3.0890027e-05,,,,
2022-02-26 14:00:08.976706,5,1.6324506e-05,,,,
2022-02-26 14:00:08.977206,5,4.3255546e-05,,,,
2022-02-26 14:00:08.977706,5,4.9647668e-05,,,,
2022-02-26 14:00:08.978206,5,5.692621e-05,,,,
2022-02-26 14:00:08.978706,5,7.9307756e-05,,,,
2022-02-26 14:00:08.979206,5,0.00011111506,,,,
2022-02-26 14:00:08.979706,5,0.00013953984,,,,
2022-02-26 14:00:08.980206,5,0.00015864366,,,,
2022-02-26 14:00:08.980706,5,0.0001738728,,,,
2022-02-26 14:00:08.981206,5,0.00018781134,,,,
2022-02-26 14:00:08.981706,5,0.00019226903,,,,
2022-02-26 14:00:08.982206,5,0.00018453566,,,,
2022-02-26 14:00:08.982706,5,0.00017211237,,,,
2022-02-26 14:00:08.983206,5,0.00015666737,,,,
2022-02-26 14:00:08.983706,5,0.00013550767,,,,
2022-02-26 14:00:08.984206,5,0.00011534945,,,,
2022-02-26 14:00:08.984706,5,0.0001060056,,,,
2022-02-26 14:00:08.985206,5,0.00010874933,,,,
2022-02-26 14:00:08.985706,5,0.00011308072,,,,
2022-02-26 14:00:08.986206,5,0.00010295256,,,,
2022-02-26 14:00:08.986706,5,8.132391e-05,,,,
2022-02-26 14:00:08.987206,5,6.977525e-05,,,,
2022-02-26 14:00:08.987706,5,7.0973256e-05,,,,
2022-02-26 14:00:08.988206,5,6.362933e-05,,,,
2022-02-26 14:00:08.988706,5,3.041637e-05,,,,
2022-02-26 14:00:08.989206,5,-2.0399446e-05,,,,
2022-02-26 14:00:08.989706,5,-5.3377964e-05,,,,
2022-02-26 14:00:08.990206,5,-4.1304564e-05,,,,
2022-02-26 14:00:08.990706,5,9.672299e-06,,,,
2022-02-26 14:00:08.991206,5,7.238219e-05,,,,
2022-02-26 14:00:08.991706,5,0.0001181499,,,,
2022-02-26 14:00:08.992206,5,0.00014502867,,,,
2022-02-26 14:00:08.992706,5,0.00017452255,,,,
2022-02-26 14:00:08.993206,5,0.00021196854,,,,
2022-02-26 14:00:08.993706,5,0.00024191468,,,,
2022-02-26 14:00:08.994206,5,0.00025014632,,,,
2022-02-26 14:00:08.994706,5,0.00024054492,,,,
2022-02-26 14:00:08.995206,5,0.00023167198,,,,
2022-02-26 14:00:08.995706,5,0.00022235002,,,,
2022-02-26 14:00:08.996206,5,0.00018462513,,,,
2022-02-26 14:00:08.996706,5,9.9249555e-05,,,,
2022-02-26 14:00:08.997206,5,-1.8804214e-05,,,,
2022-02-26 14:00:08.997706,5,-0.0001244747,,,,
2022-02-26 14:00:08.998206,5,-0.00017380164,,,,
2022-02-26 14:00:08.998706,5,-0.00014775783,,,,
2022-02-26 14:00:08.999206,5,-7.003999e-05,,,,
2022-02-26 14:00:08.999706,5,-4.4814046e-06,,,,
2022-02-26 14:00:09.000206,5,1.2961894e-05,,,,
2022-02-26 14:00:09.000706,5,1.3948369e-06,,,,
2022-02-26 14:00:09.001206,5,-1.627316e-05,,,,
2022-02-26 14:00:09.001706,5,-3.1209944e-05,,,,
2022-02-26 14:00:09.002206,5,-3.8918555e-05,,,,
2022-02-26 14:00:09.002706,5,-3.4602148e-05,,,,
2022-02-26 14:00:09.003206,5,-5.688047e-06,,,,
2022-02-26 14:00:09.003706,5,4.6976824e-05,,,,
2022-02-26 14:00:09.004206,5,9.415615e-05,,,,
2022-02-26 14:00:09.004706,5,0.00011658028,,,,
2022-02-26 14:00:09.005206,5,0.0001230938,,,,
2022-02-26 14:00:09.005706,5,0.00012351267,,,,
2022-02-26 14:00:09.006206,5,0.00012066908,,,,
2022-02-26 14:00:09.006706,5,0.000118171476,,,,
2022-02-26 14:00:09.007206,5,0.00011215364,,,,
2022-02-26 14:00:09.007706,5,8.7144974e-05,,,,
2022-02-26 14:00:09.008206,5,4.2399402e-05,,,,
2022-02-26 14:00:09.008706,5,6.0796874e-06,,,,
2022-02-26 14:00:09.009206,5,4.0441178e-06,,,,
2022-02-26 14:00:09.009706,5,3.4669643e-05,,,,
2022-02-26 14:00:09.010206,5,7.1234856e-05,,,,
2022-02-26 14:00:09.010706,5,8.731711e-05,,,,
2022-02-26 14:00:09.011206,5,8.957559e-05,,,,
2022-02-26 14:00:09.011706,5,0.00010227944,,,,
2022-02-26 14:00:09.012206,5,0.00013273978,,,,
2022-02-26 14:00:09.012706,5,0.00017614495,,,,
2022-02-26 14:00:09.013206,5,0.00022623118,,,,
2022-02-26 14:00:09.013706,5,0.0002656691,,,,
2022-02-26 14:00:09.014206,5,0.00026736408,,,,
2022-02-26 14:00:09.014706,5,0.00021856856,,,,
2022-02-26 14:00:09.015206,5,0.00014039967,,,,
2022-02-26 14:00:09.015706,5,7.805766e-05,,,,
2022-02-26 14:00:09.016206,5,5.9099977e-05,,,,
2022-02-26 14:00:09.016706,5,7.057954e-05,,,,
2022-02-26 14:00:09.017206,5,8.145236e-05,,,,
2022-02-26 14:00:09.017706,5,6.3624015e-05,,,,
2022-02-26 14:00:09.018206,5,7.660006e-06,,,,
2022-02-26 14:00:09.018706,5,-6.6404486e-05,,,,
2022-02-26 14:00:09.019206,5,-0.00012419441,,,,
2022-02-26 14:00:09.019706,5,-0.00014239977,,,,
2022-02-26 14:00:09.020206,5,-0.00012376683,,,,
2022-02-26 14:00:09.020706,5,-8.371145e-05,,,,
2022-02-26 14:00:09.021206,5,-2.8224224e-05,,,,
2022-02-26 14:00:09.021706,5,3.2520737e-05,,,,
2022-02-26 14:00:09.022206,5,7.290116e-05,,,,
2022-02-26 14:00:09.022706,5,8.897613e-05,,,,
2022-02-26 14:00:09.023206,5,0.0001065595,,,,
2022-02-26 14:00:09.023706,5,0.00013253538,,,,
2022-02-26 14:00:09.024206,5,0.00015119693,,,,
2022-02-26 14:00:09.024706,5,0.00016107871,,,,
2022-02-26 14:00:09.025206,5,0.00017234379,,,,
2022-02-26 14:00:09.025706,5,0.00018726884,,,,
2022-02-26 14:00:09.026206,5,0.00020011021,,,,
2022-02-26 14:00:09.026706,5,0.00020331237,,,,
2022-02-26 14:00:09.027206,5,0.00019478741,,,,
2022-02-26 14:00:09.027706,5,0.00018158786,,,,
2022-02-26 14:00:09.028206,5,0.00017432866,,,,
2022-02-26 14:00:09.028706,5,0.00017703093,,,,
2022-02-26 14:00:09.029206,5,0.00018133683,,,,
